title,year,link,price,city,date,views,is_verified_seller,is_from_dealer,is_official_dealer,mean_price,offer_price,generation,bodywork,engine_volume,mileage,transmission,drive,wheel,color,customs_clearance_in_kz,city_filter,price_numeric,engine_volume_num,brand,price_diff,is_bargain,car_age,price_per_year
Bmw 760,2022,https://kolesa.kz/a/show/215169198?search_id=b6df526d4c44d3726f4810ce01ed805d8af5d88a&search_type=filter&advert_position=1097,95000000,Алматы,28 апреля,40,False,False,False,79103000.0,95 000 000 ₸,2022 - н.в. G70,Седан,4.4 (бензин),35000,Автомат,Полный привод,Слева,Не указан,Да,all,95000000,4.4,Bmw,-15897000.0,No,4,19000000.0
Lexus lx 600,2021,https://kolesa.kz/a/show/182617820?search_id=b6df526d4c44d3726f4810ce01ed805d8af5d88a&search_type=filter&advert_position=1098,81000000,Павлодар,28 апреля,59,False,False,False,79103000.0,81 000 000 ₸,2021 - н.в. 4 поколение,Внедорожник,3.5 (бензин),12500,Автомат,Полный привод,Слева,Черный металлик,Да,all,81000000,3.5,Lexus,-1897000.0,No,5,13500000.0
Mercedes-benz g 63 amg,2018,https://kolesa.kz/a/show/218491374?search_id=b6df526d4c44d3726f4810ce01ed805d8af5d88a&search_type=filter&advert_position=1099,138000000,Астана,28 апреля,38,False,False,False,129095000.0,138 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),7000,Автомат,Полный привод,Слева,Не указан,Да,all,138000000,4.0,Mercedes-benz,-8905000.0,No,8,15333333.333333334
Mercedes-benz s 580,2020,https://kolesa.kz/a/show/214249303?search_id=b6df526d4c44d3726f4810ce01ed805d8af5d88a&search_type=filter&advert_position=1100,60000000,Алматы,28 апреля,7218,False,False,False,79524000.0,60 000 000 ₸,2020 - н.в. W223,Седан,4 (бензин),60000,Автомат,Полный привод,Слева,Черный,Да,all,60000000,4.0,Mercedes-benz,19524000.0,Yes,6,8571428.57142857
Mercedes-benz g 63 amg,2018,https://kolesa.kz/a/show/207664323?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1101,139000000,Астана,28 апреля,39,False,False,False,113951000.0,139 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),25000,Автомат,Полный привод,Слева,Черный,Да,all,139000000,4.0,Mercedes-benz,-25049000.0,No,8,15444444.444444444
Bmw x5,2023,https://kolesa.kz/a/show/206042636?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1102,63500000,Алматы,28 апреля,78,False,False,False,49639000.0,63 500 000 ₸,2023 - н.в. G05 рестайлинг,Кроссовер,3 (бензин),26500,Автомат,Полный привод,Слева,Синий,Да,all,63500000,3.0,Bmw,-13861000.0,No,3,15875000.0
Bentley bentayga,2015,https://kolesa.kz/a/show/218495711?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1103,80000000,Алматы,28 апреля,78,False,False,False,79103000.0,80 000 000 ₸,2015 - н.в. 1 поколение (4V1),Кроссовер,4 (бензин),60000,Автомат,Полный привод,Слева,Не указан,Да,all,80000000,4.0,Bentley,-897000.0,No,11,6666666.666666667
Porsche panamera,2016,https://kolesa.kz/a/show/207290018?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1104,60000000,Алматы,28 апреля,51,False,False,False,79103000.0,60 000 000 ₸,2016 - 2020 971,Лифтбек,4 (бензин),95000,Робот,Полный привод,Слева,Серый металлик,Да,all,60000000,4.0,Porsche,19103000.0,Yes,10,5454545.454545454
Porsche cayenne coupe,2017,https://kolesa.kz/a/show/217653884?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1106,119900000,Уральск,28 апреля,41,False,False,False,79103000.0,119 900 000 ₸,2017 - 2023 3 поколение (9YB),Кроссовер,4 (бензин),14700,Автомат,Полный привод,Слева,Не указан,Да,all,119900000,4.0,Porsche,-40797000.0,No,9,11990000.0
Mercedes-benz s 580,2020,https://kolesa.kz/a/show/217675376?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1107,84900000,Уральск,28 апреля,36,False,False,False,79524000.0,84 900 000 ₸,2020 - н.в. W223,Седан,4 (бензин),3480,Автомат,Полный привод,Слева,Не указан,Да,all,84900000,4.0,Mercedes-benz,-5376000.0,No,6,12128571.42857143
Porsche cayenne coupe,2023,https://kolesa.kz/a/show/195813859?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1108,75500000,Астана,28 апреля,102,False,False,False,79103000.0,75 500 000 ₸,2023 - н.в. 3 поколение рестайлинг (9YB),Кроссовер,3 (бензин),13000,Автомат,Полный привод,Слева,Серый металлик,Да,all,75500000,3.0,Porsche,3603000.0,No,3,18875000.0
Bmw m5,2024,https://kolesa.kz/a/show/218487123?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1109,115000000,Астана,28 апреля,162,False,False,False,101992000.0,115 000 000 ₸,2024 - н.в. G90,Седан,4.4 (гибрид),6800,Автомат,Полный привод,Слева,Не указан,Да,all,115000000,4.4,Bmw,-13008000.0,No,2,38333333.333333336
Bentley bentayga,2015,https://kolesa.kz/a/show/218487314?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1110,90000000,Алматы,28 апреля,128,False,False,False,79103000.0,90 000 000 ₸,2015 - н.в. 1 поколение (4V1),Кроссовер,4 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,90000000,4.0,Bentley,-10897000.0,No,11,7500000.0
Land rover defender,2019,https://kolesa.kz/a/show/214016969?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1111,62000000,Алматы,28 апреля,30,False,False,False,54523000.0,62 000 000 ₸,2019 - н.в. 2 поколение (L663),Внедорожник,3 (бензин),28000,Автомат,Полный привод,Слева,Не указан,Да,all,62000000,3.0,Land,-7477000.0,No,7,7750000.0
Cadillac escalade,2024,https://kolesa.kz/a/show/195429752?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1112,77000000,Алматы,28 апреля,77,False,False,False,79103000.0,77 000 000 ₸,2024 - н.в. 5 поколение рестайлинг,Внедорожник,6.2 (бензин),20000,Автомат,Полный привод,Слева,Коричневый,Да,all,77000000,6.2,Cadillac,2103000.0,No,2,25666666.666666668
Lexus lx 600,2021,https://kolesa.kz/a/show/213610659?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1113,78000000,Алматы,28 апреля,37,False,False,False,79103000.0,78 000 000 ₸,2021 - н.в. 4 поколение,Внедорожник,3.5 (бензин),49000,Автомат,Полный привод,Слева,Черный металлик,Да,all,78000000,3.5,Lexus,1103000.0,No,5,13000000.0
Toyota hiace,2019,https://kolesa.kz/a/show/190985250?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1114,75000000,Актау,28 апреля,140,False,False,False,31000000.0,75 000 000 ₸,2019 - н.в. H300,Микроавтобус,3.5 (бензин),75000,Автомат,Задний привод,Слева,Черный,Да,all,75000000,3.5,Toyota,-44000000.0,No,7,9375000.0
Mercedes-benz s 63 amg,2024,https://kolesa.kz/a/show/209678768?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1115,100000000,Алматы,28 апреля,201,False,False,False,79103000.0,100 000 000 ₸,1965 - 1972 W108/W109,Седан,6.3 (бензин),27000,Автомат,Задний привод,Слева,Синий,Да,all,100000000,6.3,Mercedes-benz,-20897000.0,No,2,33333333.333333332
Land rover range rover,2017,https://kolesa.kz/a/show/159812376?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1116,63500000,Алматы,28 апреля,39,False,False,False,47075000.0,63 500 000 ₸,2017 - 2022 4 поколение рестайлинг,Внедорожник,3 (бензин),29000,Автомат,Полный привод,Слева,Серый металлик,Да,all,63500000,3.0,Land,-16425000.0,No,9,6350000.0
Mercedes-benz g 500,2015,https://kolesa.kz/a/show/192968191?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1117,62000000,Алматы,28 апреля,64,False,False,False,79103000.0,62 000 000 ₸,2015 - 2018 W463 [3-й рестайлинг],Внедорожник,4 (бензин),43000,Автомат,Полный привод,Слева,Серебристый,Да,all,62000000,4.0,Mercedes-benz,17103000.0,Yes,11,5166666.666666667
Porsche 911,2018,https://kolesa.kz/a/show/217723937?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1118,159000000,Алматы,28 апреля,109,False,False,False,79103000.0,159 000 000 ₸,2018 - н.в. 992,Купе,4 (бензин),4500,Робот,Полный привод,Слева,Не указан,Да,all,159000000,4.0,Porsche,-79897000.0,No,8,17666666.666666668
Mercedes-benz g 500,2018,https://kolesa.kz/a/show/209909913?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1119,127000000,Астана,28 апреля,23,False,False,False,79103000.0,127 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),16000,Автомат,Полный привод,Слева,Черный,Да,all,127000000,4.0,Mercedes-benz,-47897000.0,No,8,14111111.111111112
Mercedes-benz g 63 amg,2018,https://kolesa.kz/a/show/204938069?search_id=375b8e81776da6bf6ac6bff5613332071d73219e&search_type=filter&advert_position=1120,141000000,Астана,28 апреля,17,False,False,False,113951000.0,141 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),12000,Автомат,Полный привод,Слева,Черный,Да,all,141000000,4.0,Mercedes-benz,-27049000.0,No,8,15666666.666666666
Mercedes-benz s 450,2020,https://kolesa.kz/a/show/216222374?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1121,85000000,Алматы,28 апреля,23,False,False,False,79319000.0,85 000 000 ₸,2020 - н.в. W223,Седан,3 (бензин),11000,Автомат,Полный привод,Слева,Не указан,Да,all,85000000,3.0,Mercedes-benz,-5681000.0,No,6,12142857.142857144
Nissan patrol,2024,https://kolesa.kz/a/show/209394728?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1123,65777000,Алматы,28 апреля,44,False,False,False,79103000.0,65 777 000 ₸,2024 - н.в. Y63,Внедорожник,3.5 (бензин),29,Автомат,Полный привод,Слева,Не указан,Да,all,65777000,3.5,Nissan,13326000.0,Yes,2,21925666.666666668
Bmw x7,2022,https://kolesa.kz/a/show/218099331?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1124,81500000,Астана,28 апреля,110,False,False,False,76442000.0,81 500 000 ₸,2022 - н.в. G07 рестайлинг,Кроссовер,4.4 (бензин),6000,Автомат,Полный привод,Слева,Белый,Да,all,81500000,4.4,Bmw,-5058000.0,No,4,16300000.0
Bmw x6,2023,https://kolesa.kz/a/show/209853872?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1125,61000000,Алматы,28 апреля,30,False,False,False,57598000.0,61 000 000 ₸,2023 - н.в. G06 рестайлинг,Кроссовер,3 (бензин),1000,Автомат,Полный привод,Слева,Синий,Да,all,61000000,3.0,Bmw,-3402000.0,No,3,15250000.0
Porsche cayenne coupe,2017,https://kolesa.kz/a/show/218478277?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1126,60000000,Алматы,28 апреля,55,False,False,False,79103000.0,60 000 000 ₸,2017 - 2023 3 поколение (9YB),Кроссовер,4 (бензин),24000,Автомат,Полный привод,Слева,Черный,Да,all,60000000,4.0,Porsche,19103000.0,Yes,9,6000000.0
Mercedes-benz gle 450,2019,https://kolesa.kz/a/show/217424966?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1127,72500000,Алматы,28 апреля,39,False,False,False,79103000.0,72 500 000 ₸,2019 - н.в. V167,Кроссовер,3 (бензин),30000,Автомат,Полный привод,Слева,Белый металлик,Да,all,72500000,3.0,Mercedes-benz,6603000.0,Yes,7,9062500.0
Toyota sequoia,2022,https://kolesa.kz/a/show/200161395?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1129,62000000,Алматы,28 апреля,40,False,True,False,79103000.0,62 000 000 ₸,2022 - н.в. 3 поколение,Внедорожник,3.5 (гибрид),15000,Автомат,Полный привод,Слева,Синий металлик,Да,all,62000000,3.5,Toyota,17103000.0,Yes,4,12400000.0
Toyota alphard,2018,https://kolesa.kz/a/show/213824153?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1130,65000000,Актау,28 апреля,166,False,False,False,79103000.0,65 000 000 ₸,2018 - н.в. 3 поколение рестайлинг (H3),Минивэн,2.5 (гибрид),6000,Вариатор,Полный привод,Слева,Не указан,Да,all,65000000,2.5,Toyota,14103000.0,Yes,8,7222222.222222222
Mercedes-benz g 63 amg,2018,https://kolesa.kz/a/show/218474121?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1131,99500000,Алматы,28 апреля,41,False,False,False,97925000.0,99 500 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),45000,Автомат,Полный привод,Слева,Черный,Да,all,99500000,4.0,Mercedes-benz,-1575000.0,No,8,11055555.555555556
Bmw x5 m,2019,https://kolesa.kz/a/show/218474730?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1132,65000000,Алматы,28 апреля,58,False,False,False,62333000.0,65 000 000 ₸,2019 - н.в. F95,Кроссовер,4.4 (бензин),28000,Автомат,Полный привод,Слева,Черный,Да,all,65000000,4.4,Bmw,-2667000.0,No,7,8125000.0
Porsche taycan,2019,https://kolesa.kz/a/show/206048096?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1133,78000000,Алматы,28 апреля,1217,False,True,False,79103000.0,78 000 000 ₸,2019 - н.в. 1 поколение (Y1A),Универсал,Не указан,1300,Автомат,Полный привод,Слева,Синий,Да,all,78000000,3.5,Porsche,1103000.0,No,7,9750000.0
Mercedes-benz eqv,2019,https://kolesa.kz/a/show/214433058?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1134,67000000,Алматы,28 апреля,49,False,False,False,79103000.0,67 000 000 ₸,2019 - н.в. 1 поколение,Минивэн,Не указан,3000,Автомат,Передний привод,Слева,Не указан,Да,all,67000000,3.5,Mercedes-benz,12103000.0,Yes,7,8375000.0
Mercedes-benz s 580,2020,https://kolesa.kz/a/show/178982128?search_id=f8666ab2c856f71bb0a6e0a9c8d2a509d5fd1e6b&search_type=filter&advert_position=1136,90000000,Алматы,28 апреля,42,False,False,False,79524000.0,90 000 000 ₸,2020 - н.в. W223,Седан,4 (бензин),18000,Автомат,Полный привод,Слева,Не указан,Да,all,90000000,4.0,Mercedes-benz,-10476000.0,No,6,12857142.857142856
